Entity,Code,Day,New cases (per 1M),Hospital admissions (per 1M),Patients in ICU (per 1M),New deaths (per 1M)
United Kingdom,GBR,2021-02-11,228.63449,188.449,44.972,11.964249
United Kingdom,GBR,2021-02-12,216.03117,181.339,43.594,11.40899
United Kingdom,GBR,2021-02-13,204.81285,174.584,42.098,11.092598
United Kingdom,GBR,2021-02-14,196.98895,169.948,42.231,10.602294
United Kingdom,GBR,2021-02-15,190.10583,163.815,41.55,10.181136
United Kingdom,GBR,2021-02-16,184.51344,160.26,40.113,9.866838
United Kingdom,GBR,2021-02-17,181.45638,155.594,38.721,9.5211115
United Kingdom,GBR,2021-02-18,178.7618,150.632,37.551,9.200528
United Kingdom,GBR,2021-02-19,174.66127,147.195,36.573,8.766798
United Kingdom,GBR,2021-02-20,171.84097,142.144,34.929,8.444119
United Kingdom,GBR,2021-02-21,167.97511,136.545,34.499,8.096297
United Kingdom,GBR,2021-02-22,166.4623,130.916,33.67,7.815525
United Kingdom,GBR,2021-02-23,164.58281,125.391,31.744,7.41532
United Kingdom,GBR,2021-02-24,158.13342,119.643,31.374,6.9208255
United Kingdom,GBR,2021-02-25,151.4787,114.266,30.322,6.524811
United Kingdom,GBR,2021-02-26,144.9937,108.089,29.196,6.2356577
United Kingdom,GBR,2021-02-27,137.09647,102.979,28.189,5.887835
United Kingdom,GBR,2021-02-28,128.82835,97.365,26.411,5.540013
United Kingdom,GBR,2021-03-01,121.77971,92.862,26.752,5.2382874
United Kingdom,GBR,2021-03-02,115.022316,88.699,25.315,4.9638014
United Kingdom,GBR,2021-03-03,105.66673,84.211,24.397,4.7919855
United Kingdom,GBR,2021-03-04,99.70557,80.3,23.538,4.5070224
United Kingdom,GBR,2021-03-05,94.1006,76.42,22.841,4.196916
United Kingdom,GBR,2021-03-06,89.72768,74.879,21.464,3.943383
United Kingdom,GBR,2021-03-07,86.972336,71.294,20.649,3.7736623
United Kingdom,GBR,2021-03-08,86.299736,67.665,20.086,3.5662262
United Kingdom,GBR,2021-03-09,85.32961,63.799,19.138,3.392315
United Kingdom,GBR,2021-03-10,84.69682,61.651,18.309,3.1848788
United Kingdom,GBR,2021-03-11,83.79584,59.296,17.657,3.0612552
United Kingdom,GBR,2021-03-12,83.959274,57.503,16.442,2.9418223
United Kingdom,GBR,2021-03-13,83.95089,54.926,16.102,2.814008
United Kingdom,GBR,2021-03-14,84.474724,53.4,15.539,2.6317158
United Kingdom,GBR,2021-03-15,83.95718,52.452,15.05,2.4766624
United Kingdom,GBR,2021-03-16,83.98861,50.438,14.339,2.3530388
United Kingdom,GBR,2021-03-17,83.59679,48.527,13.702,2.2315104
United Kingdom,GBR,2021-03-18,82.28721,47.105,13.02,2.0848384
United Kingdom,GBR,2021-03-19,81.717285,45.594,12.295,2.0135977
United Kingdom,GBR,2021-03-20,81.08659,44.127,11.658,1.8606397
United Kingdom,GBR,2021-03-21,79.96141,43.12,11.376,1.7956849
United Kingdom,GBR,2021-03-22,79.68064,41.061,11.08,1.7244443
United Kingdom,GBR,2021-03-23,81.70262,40.024,10.532,1.7013958
United Kingdom,GBR,2021-03-24,81.19136,38.662,10.102,1.6343458
United Kingdom,GBR,2021-03-25,80.39724,37.091,9.332,1.5945348
United Kingdom,GBR,2021-03-26,80.91268,35.921,9.11,1.4751018
United Kingdom,GBR,2021-03-27,80.87916,34.603,8.799,1.4311001
United Kingdom,GBR,2021-03-28,79.594734,33.27,8.621,1.370336
United Kingdom,GBR,2021-03-29,78.51355,31.596,8.636,1.2949047
United Kingdom,GBR,2021-03-30,77.75924,29.966,8.414,1.1335654
United Kingdom,GBR,2021-03-31,73.01754,28.781,8.103,1.0581341
United Kingdom,GBR,2021-04-01,69.44502,27.152,7.658,0.9764168
United Kingdom,GBR,2021-04-02,64.713806,26.308,7.184,0.98270273
United Kingdom,GBR,2021-04-03,60.644703,25.582,7.081,0.9491777
United Kingdom,GBR,2021-04-04,56.83123,24.471,6.947,0.89679486
United Kingdom,GBR,2021-04-05,54.268658,24.293,6.829,0.8486026
United Kingdom,GBR,2021-04-06,48.783123,23.789,6.71,0.85488856
United Kingdom,GBR,2021-04-07,45.740726,23.315,6.518,0.80041033
United Kingdom,GBR,2021-04-08,44.76431,22.93,6.236,0.77736187
United Kingdom,GBR,2021-04-09,43.27035,22.516,5.999,0.72078836
United Kingdom,GBR,2021-04-10,42.16612,21.967,5.703,0.71659774
United Kingdom,GBR,2021-04-11,42.597755,22.13,5.703,0.69145393
United Kingdom,GBR,2021-04-12,42.329556,21.627,5.584,0.6935493
United Kingdom,GBR,2021-04-13,42.254124,21.005,5.481,0.6684055
United Kingdom,GBR,2021-04-14,42.54118,20.412,5.199,0.65373826
United Kingdom,GBR,2021-04-15,40.827213,19.76,4.873,0.65792894
United Kingdom,GBR,2021-04-16,39.274586,19.049,4.918,0.6348804
United Kingdom,GBR,2021-04-17,37.594143,18.649,4.785,0.5971648
United Kingdom,GBR,2021-04-18,36.324383,17.657,4.607,0.5845929
United Kingdom,GBR,2021-04-19,34.945663,17.242,4.71,0.5824976
United Kingdom,GBR,2021-04-20,35.38149,16.531,4.444,0.5615444
United Kingdom,GBR,2021-04-21,35.08186,16.176,4.088,0.52801937
United Kingdom,GBR,2021-04-22,35.178246,15.598,3.866,0.5028756
United Kingdom,GBR,2021-04-23,35.588924,15.509,3.6,0.5049709
United Kingdom,GBR,2021-04-24,35.723026,15.094,3.555,0.48401776
United Kingdom,GBR,2021-04-25,35.037857,15.065,3.422,0.47773182
United Kingdom,GBR,2021-04-26,34.7068,14.457,3.363,0.44001615
United Kingdom,GBR,2021-04-27,33.732475,14.917,3.17,0.4316349
United Kingdom,GBR,2021-04-28,33.497803,14.072,3.081,0.4295396
United Kingdom,GBR,2021-04-29,32.7372,13.791,2.903,0.40858644
United Kingdom,GBR,2021-04-30,32.299282,13.213,2.74,0.3771567
United Kingdom,GBR,2021-05-01,31.92422,12.754,2.785,0.34363165
United Kingdom,GBR,2021-05-02,31.515633,12.517,2.903,0.31639257
United Kingdom,GBR,2021-05-03,31.241146,12.339,2.77,0.29963005
United Kingdom,GBR,2021-05-04,29.988148,11.436,2.681,0.28286752
United Kingdom,GBR,2021-05-05,28.852488,11.51,2.696,0.27448627
United Kingdom,GBR,2021-05-06,29.638231,11.806,2.414,0.25353312
United Kingdom,GBR,2021-05-07,29.784903,11.643,2.355,0.25562844
United Kingdom,GBR,2021-05-08,29.986053,11.791,2.237,0.25562844
United Kingdom,GBR,2021-05-09,30.315018,11.48,2.133,0.25981906
United Kingdom,GBR,2021-05-10,30.683794,11.258,2.207,0.2682003
United Kingdom,GBR,2021-05-11,32.33071,11.347,2.044,0.2514378
United Kingdom,GBR,2021-05-12,33.849815,11.376,2.015,0.23257996
United Kingdom,GBR,2021-05-13,33.380463,11.11,1.911,0.24515186
United Kingdom,GBR,2021-05-14,32.89016,11.036,1.837,0.23048465
United Kingdom,GBR,2021-05-15,32.588436,10.754,1.792,0.22629403
United Kingdom,GBR,2021-05-16,32.496243,10.458,1.822,0.21791276
United Kingdom,GBR,2021-05-17,32.536053,10.399,1.852,0.20743619
United Kingdom,GBR,2021-05-18,31.731451,10.68,1.837,0.21372214
United Kingdom,GBR,2021-05-19,31.834122,10.784,1.807,0.22419871
United Kingdom,GBR,2021-05-20,32.846157,11.199,1.822,0.20324555
United Kingdom,GBR,2021-05-21,33.847717,11.584,1.837,0.18019709
United Kingdom,GBR,2021-05-22,34.54965,12.013,1.822,0.16343457
United Kingdom,GBR,2021-05-23,35.44854,12.546,1.778,0.17181583
United Kingdom,GBR,2021-05-24,36.227997,13.109,1.792,0.14876737
United Kingdom,GBR,2021-05-25,37.072407,13.228,1.896,0.15295799
United Kingdom,GBR,2021-05-26,38.143116,13.302,1.852,0.15924394
United Kingdom,GBR,2021-05-27,39.431732,13.243,1.778,0.15924394
United Kingdom,GBR,2021-05-28,41.755436,13.465,1.837,0.18019709
United Kingdom,GBR,2021-05-29,44.332676,13.228,1.763,0.1822924
United Kingdom,GBR,2021-05-30,46.89315,13.169,1.837,0.17391114
United Kingdom,GBR,2021-05-31,48.988464,12.917,1.807,0.19067366
United Kingdom,GBR,2021-06-01,50.74434,13.228,2.015,0.17600647
United Kingdom,GBR,2021-06-02,51.850666,13.228,1.911,0.16552989
United Kingdom,GBR,2021-06-03,56.049675,13.243,1.985,0.16343457
United Kingdom,GBR,2021-06-04,60.755753,13.065,1.926,0.15924394
United Kingdom,GBR,2021-06-05,66.01709,13.42,2,0.17600647
United Kingdom,GBR,2021-06-06,70.77765,14.087,2.148,0.17600647
United Kingdom,GBR,2021-06-07,74.40464,14.842,2.192,0.16552989
United Kingdom,GBR,2021-06-08,79.37054,15.331,2.281,0.17391114
United Kingdom,GBR,2021-06-09,87.85446,16.205,2.355,0.16343457
United Kingdom,GBR,2021-06-10,93.01942,17.272,2.34,0.17391114
United Kingdom,GBR,2021-06-11,97.29805,18.072,2.385,0.18438773
United Kingdom,GBR,2021-06-12,101.038185,18.842,2.503,0.18438773
United Kingdom,GBR,2021-06-13,104.72175,19.82,2.785,0.1822924
United Kingdom,GBR,2021-06-14,107.97578,20.59,2.785,0.19276898
United Kingdom,GBR,2021-06-15,111.330376,21.182,3.051,0.19067366
United Kingdom,GBR,2021-06-16,116.392654,21.79,3.081,0.20534088
United Kingdom,GBR,2021-06-17,122.47745,22.427,3.111,0.21791276
United Kingdom,GBR,2021-06-18,128.43233,23.286,3.303,0.21581745
United Kingdom,GBR,2021-06-19,134.85028,23.775,3.185,0.20115024
United Kingdom,GBR,2021-06-20,140.50974,23.538,3.111,0.2095315
United Kingdom,GBR,2021-06-21,145.0419,23.612,3.377,0.22629403
United Kingdom,GBR,2021-06-22,151.22726,23.745,3.703,0.24724717
United Kingdom,GBR,2021-06-23,163.686,24.352,3.644,0.24724717
United Kingdom,GBR,2021-06-24,177.51927,24.5,3.837,0.24096122
United Kingdom,GBR,2021-06-25,192.81299,24.752,3.807,0.22629403
United Kingdom,GBR,2021-06-26,208.75414,25.567,3.792,0.2682003
United Kingdom,GBR,2021-06-27,225.20027,26.397,3.896,0.2786769
United Kingdom,GBR,2021-06-28,241.65688,27.537,4.399,0.27239096
United Kingdom,GBR,2021-06-29,259.28894,29.404,4.192,0.2765816
United Kingdom,GBR,2021-06-30,284.6632,31.522,4.251,0.28705814
United Kingdom,GBR,2021-07-01,307.28632,33.255,4.444,0.29963005
United Kingdom,GBR,2021-07-02,329.438,35.121,4.755,0.3352504
United Kingdom,GBR,2021-07-03,350.55878,37.003,4.844,0.3331551
United Kingdom,GBR,2021-07-04,367.6775,40.01,4.977,0.35201293
United Kingdom,GBR,2021-07-05,383.8303,43.076,5.466,0.38134733
United Kingdom,GBR,2021-07-06,397.80185,46.275,5.807,0.39391923
United Kingdom,GBR,2021-07-07,411.4235,48.497,6.177,0.41277707
United Kingdom,GBR,2021-07-08,427.89474,51.963,6.177,0.43582553
United Kingdom,GBR,2021-07-09,448.16483,54.556,6.473,0.45468336
United Kingdom,GBR,2021-07-10,459.11496,56.778,6.636,0.48401776
United Kingdom,GBR,2021-07-11,472.66116,58.614,6.725,0.5301147
United Kingdom,GBR,2021-07-12,481.81558,61.71,7.14,0.55944914
United Kingdom,GBR,2021-07-13,492.9899,64.125,7.732,0.56992567
United Kingdom,GBR,2021-07-14,513.0882,66.806,8.073,0.60135543
United Kingdom,GBR,2021-07-15,537.4923,69.206,8.162,0.63278514
United Kingdom,GBR,2021-07-16,571.67316,71.294,8.488,0.65792894
United Kingdom,GBR,2021-07-17,630.3001,73.635,8.636,0.6830727
United Kingdom,GBR,2021-07-18,677.36084,76.671,8.621,0.6872633
United Kingdom,GBR,2021-07-19,698.5173,78.893,9.051,0.71659774
United Kingdom,GBR,2021-07-20,710.41656,81.56,9.154,0.79412436
United Kingdom,GBR,2021-07-21,717.5679,84.196,9.584,0.88841355
United Kingdom,GBR,2021-07-22,701.1595,86.981,10.354,0.9261292
United Kingdom,GBR,2021-07-23,660.58997,89.173,10.591,0.9533683
United Kingdom,GBR,2021-07-24,596.2177,90.981,11.184,1.0204184
United Kingdom,GBR,2021-07-25,538.7076,93.084,11.539,1.0790873
United Kingdom,GBR,2021-07-26,505.9704,93.973,12.147,1.0979451
United Kingdom,GBR,2021-07-27,476.64645,93.854,12.561,1.1000404
United Kingdom,GBR,2021-07-28,439.0502,92.921,12.635,1.0832778
United Kingdom,GBR,2021-07-29,417.48105,91.247,12.872,1.1000404
United Kingdom,GBR,2021-07-30,406.3528,89.736,13.169,1.1503279
United Kingdom,GBR,2021-07-31,400.38956,87.47,13.228,1.1545186
United Kingdom,GBR,2021-08-01,393.96112,84.507,12.991,1.2006155
United Kingdom,GBR,2021-08-02,389.17963,82.271,13.258,1.2488078
United Kingdom,GBR,2021-08-03,386.66104,79.989,13.139,1.2990953
United Kingdom,GBR,2021-08-04,386.3656,79.53,13.05,1.3263344
United Kingdom,GBR,2021-08-05,388.23254,78.878,12.902,1.3347157
United Kingdom,GBR,2021-08-06,392.6348,79.115,12.887,1.3514782
United Kingdom,GBR,2021-08-07,399.39847,79.782,12.65,1.3787173
United Kingdom,GBR,2021-08-08,406.2837,79.738,12.68,1.36405
United Kingdom,GBR,2021-08-09,410.41144,79.19,12.724,1.3954798
United Kingdom,GBR,2021-08-10,414.39673,80.878,12.946,1.3661454
United Kingdom,GBR,2021-08-11,419.26205,80.967,12.902,1.3493829
United Kingdom,GBR,2021-08-12,421.45166,81.797,13.065,1.3598595
United Kingdom,GBR,2021-08-13,423.5721,82.167,13.213,1.3514782
United Kingdom,GBR,2021-08-14,423.71042,83.085,13.213,1.3619548
United Kingdom,GBR,2021-08-15,425.67792,83.989,13.302,1.3619548
United Kingdom,GBR,2021-08-16,430.9518,85.648,13.598,1.3556688
United Kingdom,GBR,2021-08-17,436.0644,86.774,13.702,1.3724314
United Kingdom,GBR,2021-08-18,446.00665,87.796,13.465,1.3829079
United Kingdom,GBR,2021-08-19,459.42087,89.025,13.746,1.4185283
United Kingdom,GBR,2021-08-20,470.71252,90.136,14.146,1.4667205
United Kingdom,GBR,2021-08-21,480.71765,91.543,14.146,1.4855783
United Kingdom,GBR,2021-08-22,487.54208,92.047,14.265,1.5463425
United Kingdom,GBR,2021-08-23,494.8317,93.632,13.954,1.5735816
United Kingdom,GBR,2021-08-24,501.9893,94.121,14.176,1.6511083
United Kingdom,GBR,2021-08-25,507.87292,95.987,14.428,1.716063
United Kingdom,GBR,2021-08-26,507.37424,96.106,14.546,1.749588
United Kingdom,GBR,2021-08-27,507.45386,97.276,14.635,1.7391114
United Kingdom,GBR,2021-08-28,509.78384,97.039,14.117,1.7600646
United Kingdom,GBR,2021-08-29,512.9562,97.306,14.383,1.7852083
United Kingdom,GBR,2021-08-30,510.99704,97.617,14.576,1.822924
United Kingdom,GBR,2021-08-31,505.53455,97.691,15.02,1.8459725
United Kingdom,GBR,2021-09-01,495.1816,98.194,15.257,1.8208288
United Kingdom,GBR,2021-09-02,510.95932,98.802,15.376,1.8417819
United Kingdom,GBR,2021-09-03,520.92255,98.535,15.316,1.8815929
United Kingdom,GBR,2021-09-04,530.80194,99.794,15.094,1.9046414
United Kingdom,GBR,2021-09-05,541.0439,100.165,15.079,1.9297851
United Kingdom,GBR,2021-09-06,549.86304,101.379,15.731,1.9528337
United Kingdom,GBR,2021-09-07,561.7372,102.772,15.509,2.0031211
United Kingdom,GBR,2021-09-08,583.01514,104.105,15.702,2.1057916
United Kingdom,GBR,2021-09-09,569.2007,104.801,15.568,2.1833181
United Kingdom,GBR,2021-09-10,553.1024,104.801,15.642,2.2210338
United Kingdom,GBR,2021-09-11,535.59814,103.364,15.213,2.313228
United Kingdom,GBR,2021-09-12,515.8058,103.186,15.628,2.3111324
United Kingdom,GBR,2021-09-13,498.46286,101.127,15.642,2.3111324
United Kingdom,GBR,2021-09-14,482.23886,98.905,15.702,2.2650356
United Kingdom,GBR,2021-09-15,460.71786,95.676,16.013,2.1833181
United Kingdom,GBR,2021-09-16,445.66513,93.439,15.109,2.1937947
United Kingdom,GBR,2021-09-17,434.2771,90.818,14.976,2.2461777
United Kingdom,GBR,2021-09-18,425.34265,89.307,14.872,2.208462
United Kingdom,GBR,2021-09-19,425.9545,87.263,14.902,2.2797027
United Kingdom,GBR,2021-09-20,432.47513,85.455,14.546,2.2629402
United Kingdom,GBR,2021-09-21,447.1926,83.352,13.969,2.254559
United Kingdom,GBR,2021-09-22,459.995,80.434,13.909,2.340467
United Kingdom,GBR,2021-09-23,475.52756,78.79,13.569,2.2755122
United Kingdom,GBR,2021-09-24,488.81604,78.375,13.006,2.254559
United Kingdom,GBR,2021-09-25,501.68338,77.234,12.946,2.22732
United Kingdom,GBR,2021-09-26,507.19196,76.36,12.428,2.1330307
United Kingdom,GBR,2021-09-27,511.21915,75.857,12.309,2.1120775
United Kingdom,GBR,2021-09-28,513.3124,75.649,12.235,2.0575993
United Kingdom,GBR,2021-09-29,515.0326,76.508,12.043,1.9905493
United Kingdom,GBR,2021-09-30,510.2134,75.264,12.072,1.9528337
United Kingdom,GBR,2021-10-01,506.19247,74.879,11.924,1.9172132
United Kingdom,GBR,2021-10-02,499.389,75.264,11.317,1.875307
United Kingdom,GBR,2021-10-03,492.9983,75.99,11.524,1.875307
United Kingdom,GBR,2021-10-04,488.28174,76.479,11.391,1.8543538
United Kingdom,GBR,2021-10-05,488.23145,77.264,11.85,1.8438772
United Kingdom,GBR,2021-10-06,492.72382,76.879,11.954,1.8145428
United Kingdom,GBR,2021-10-07,498.4461,78.864,11.969,1.8438772
United Kingdom,GBR,2021-10-08,507.72208,80.375,11.554,1.7873037
United Kingdom,GBR,2021-10-09,520.0027,81.337,11.376,1.7956849
United Kingdom,GBR,2021-10-10,533.7354,81.56,11.021,1.7600646
United Kingdom,GBR,2021-10-11,546.2863,81.974,11.065,1.7684458
United Kingdom,GBR,2021-10-12,555.4198,83.441,11.554,1.7852083
United Kingdom,GBR,2021-10-13,569.1881,85.47,11.569,1.8375913
United Kingdom,GBR,2021-10-14,588.134,86.611,11.598,1.8396866
United Kingdom,GBR,2021-10-15,605.9672,88.907,11.717,1.8878788
United Kingdom,GBR,2021-10-16,622.63336,90.729,11.924,1.9465476
United Kingdom,GBR,2021-10-17,639.2869,94.21,12.132,1.9842633
United Kingdom,GBR,2021-10-18,650.962,97.75,12.235,2.0450275
United Kingdom,GBR,2021-10-19,666.32904,100.253,12.606,2.101601
United Kingdom,GBR,2021-10-20,681.9161,102.964,12.917,2.1036963
United Kingdom,GBR,2021-10-21,690.73315,104.06,13.213,2.1162682
United Kingdom,GBR,2021-10-22,698.87555,103.957,13.169,2.1518886
United Kingdom,GBR,2021-10-23,696.3088,104.312,12.872,2.1581745
United Kingdom,GBR,2021-10-24,690.2408,104.223,13.109,2.1791277
United Kingdom,GBR,2021-10-25,684.4263,103.927,13.524,2.2252245
United Kingdom,GBR,2021-10-26,667.6889,104.001,14.102,2.2797027
United Kingdom,GBR,2021-10-27,646.15533,104.934,13.998,2.3006558
United Kingdom,GBR,2021-10-28,624.3536,106.401,13.983,2.3760872
United Kingdom,GBR,2021-10-29,606.30035,107.482,14.25,2.4242795
United Kingdom,GBR,2021-10-30,598.3298,107.201,14.339,2.4976156
United Kingdom,GBR,2021-10-31,597.4644,107.941,14.517,2.5709515
United Kingdom,GBR,2021-11-01,594.2502,108.356,15.257,2.5562844
United Kingdom,GBR,2021-11-02,592.25964,107.897,15.168,2.614953
United Kingdom,GBR,2021-11-03,587.321,105.127,15.094,2.700861
United Kingdom,GBR,2021-11-04,578.7197,102.164,15.316,2.673622
United Kingdom,GBR,2021-11-05,563.9289,99.646,15.198,2.6882892
United Kingdom,GBR,2021-11-06,547.7363,98.698,15.079,2.6254296
United Kingdom,GBR,2021-11-07,526.9235,96.906,14.991,2.5856187
United Kingdom,GBR,2021-11-08,514.073,95.706,15.198,2.5960953
United Kingdom,GBR,2021-11-09,505.214,94.254,15.154,2.5227592
United Kingdom,GBR,2021-11-10,503.1543,94.388,14.931,2.4619951
United Kingdom,GBR,2021-11-11,512.01117,95.617,14.798,2.4452326
United Kingdom,GBR,2021-11-12,526.5862,96.135,14.65,2.4117076
United Kingdom,GBR,2021-11-13,541.95953,95.395,14.428,2.3886592
United Kingdom,GBR,2021-11-14,557.55914,94.195,14.502,2.3446574
United Kingdom,GBR,2021-11-15,568.9765,91.721,14.339,2.3069417
United Kingdom,GBR,2021-11-16,579.33997,90.432,13.894,2.2524636
United Kingdom,GBR,2021-11-17,593.63416,88.581,13.85,2.2734168
United Kingdom,GBR,2021-11-18,602.401,86.863,13.672,2.2922747
United Kingdom,GBR,2021-11-19,608.58844,85.322,13.495,2.2063668
United Kingdom,GBR,2021-11-20,615.0064,84.611,13.45,2.1497931
United Kingdom,GBR,2021-11-21,618.86804,83.87,13.524,2.1435072
United Kingdom,GBR,2021-11-22,624.0016,82.374,13.746,2.1246495
United Kingdom,GBR,2021-11-23,627.6013,80.715,13.613,2.0974104
United Kingdom,GBR,2021-11-24,627.1508,81.441,13.746,2.0135977
United Kingdom,GBR,2021-11-25,630.8533,80.537,13.702,1.9779774
United Kingdom,GBR,2021-11-26,632.69086,79.93,13.702,1.9695961
United Kingdom,GBR,2021-11-27,631.35614,79.782,13.495,1.9905493
United Kingdom,GBR,2021-11-28,630.77783,79.056,13.613,1.9695961
United Kingdom,GBR,2021-11-29,626.52014,80.034,13.569,1.9297851
United Kingdom,GBR,2021-11-30,631.66626,80.937,13.791,1.975882
United Kingdom,GBR,2021-12-01,643.3078,79.708,13.258,2.0031211
United Kingdom,GBR,2021-12-02,659.0185,80.389,13.258,1.9465476
United Kingdom,GBR,2021-12-03,675.8816,80.389,13.332,1.9779774
United Kingdom,GBR,2021-12-04,690.32666,80.849,13.258,1.9402617
United Kingdom,GBR,2021-12-05,703.6047,82.804,13.065,1.9716915
United Kingdom,GBR,2021-12-06,715.0891,83.826,13.346,2.0513134
United Kingdom,GBR,2021-12-07,717.9073,85.337,13.035,1.9968352
United Kingdom,GBR,2021-12-08,725.0419,86.344,13.183,1.9947399
United Kingdom,GBR,2021-12-09,726.2215,88.181,13.332,2.0135977
United Kingdom,GBR,2021-12-10,734.61743,89.603,13.346,2.0031211
United Kingdom,GBR,2021-12-11,748.6058,90.255,13.08,2.021979
United Kingdom,GBR,2021-12-12,762.9063,90.625,13.228,1.9695961
United Kingdom,GBR,2021-12-13,783.46136,91.336,13.332,1.8585445
United Kingdom,GBR,2021-12-14,808.8293,91.484,13.272,1.9004507
United Kingdom,GBR,2021-12-15,866.3981,92.254,13.154,1.835496
United Kingdom,GBR,2021-12-16,963.8931,91.692,12.961,1.875307
United Kingdom,GBR,2021-12-17,1076.7803,92.225,13.02,1.8459725
United Kingdom,GBR,2021-12-18,1179.5764,92.921,12.665,1.8166381
United Kingdom,GBR,2021-12-19,1270.5236,95.143,12.709,1.835496
United Kingdom,GBR,2021-12-20,1354.9418,99.572,12.724,1.8313054
United Kingdom,GBR,2021-12-21,1430.3207,103.971,12.576,1.7852083
United Kingdom,GBR,2021-12-22,1528.3751,110.904,12.472,1.8313054
United Kingdom,GBR,2021-12-23,1627.9131,118.207,12.487,1.749588
United Kingdom,GBR,2021-12-24,1730.2839,123.006,12.324,1.7852083
United Kingdom,GBR,2021-12-25,1844.642,131.553,12.413,1.8208288
United Kingdom,GBR,2021-12-26,1931.3273,139.27,12.606,1.7914944
United Kingdom,GBR,2021-12-27,1892.5221,150.217,12.887,1.7998756
United Kingdom,GBR,2021-12-28,1949.4182,165.785,12.606,1.801971
United Kingdom,GBR,2021-12-29,2077.3267,183.976,12.858,1.7998756
United Kingdom,GBR,2021-12-30,2207.605,198.507,12.961,1.9067366
United Kingdom,GBR,2021-12-31,2440.6836,211.839,13.08,1.8983554
United Kingdom,GBR,2022-01-01,2599.808,221.511,12.695,1.9842633
United Kingdom,GBR,2022-01-02,2707.2957,229.94,12.798,2.0638852
United Kingdom,GBR,2022-01-03,2807.6865,237.45,13.006,2.2000809
United Kingdom,GBR,2022-01-04,2943.423,238.946,13.332,2.313228
United Kingdom,GBR,2022-01-05,3016.5286,235.287,12.961,2.407517
United Kingdom,GBR,2022-01-06,3148.9065,234.502,12.858,2.49552
United Kingdom,GBR,2022-01-07,3042.8333,233.702,12.443,2.600286
United Kingdom,GBR,2022-01-08,2909.5796,234.043,12.147,2.6966705
United Kingdom,GBR,2022-01-09,2766.5115,235.598,12.087,2.8496284
United Kingdom,GBR,2022-01-10,2714.841,235.48,12.161,2.9313457
United Kingdom,GBR,2022-01-11,2536.1567,235.702,11.747,3.0780177
United Kingdom,GBR,2022-01-12,2333.0327,232.636,11.628,3.2163086
United Kingdom,GBR,2022-01-13,1996.94,229.999,11.51,3.2749774
United Kingdom,GBR,2022-01-14,1747.6918,228.399,11.05,3.3944104
United Kingdom,GBR,2022-01-15,1587.2577,223.837,10.547,3.438412
United Kingdom,GBR,2022-01-16,1516.0966,219.808,10.591,3.4530792
United Kingdom,GBR,2022-01-17,1483.2736,213.305,10.562,3.545273
United Kingdom,GBR,2022-01-18,1488.1074,207.247,10.413,3.578798
United Kingdom,GBR,2022-01-19,1485.0797,204.136,9.999,3.5536542
United Kingdom,GBR,2022-01-20,1492.648,200.359,9.836,3.5557497
United Kingdom,GBR,2022-01-21,1510.5441,196.493,9.48,3.518034
United Kingdom,GBR,2022-01-22,1518.7408,191.175,9.258,3.4300306
United Kingdom,GBR,2022-01-23,1530.066,187.546,8.932,3.4572697
United Kingdom,GBR,2022-01-24,1537.9927,184.005,8.858,3.3839338
United Kingdom,GBR,2022-01-25,1546.9354,182.02,8.517,3.3043118
United Kingdom,GBR,2022-01-26,1538.2399,180.495,8.31,3.2980258
United Kingdom,GBR,2022-01-27,1526.3909,177.117,8.132,3.2142131
United Kingdom,GBR,2022-01-28,1519.9122,174.777,7.925,3.1618304
United Kingdom,GBR,2022-01-29,1511.2732,175.058,7.806,3.2016413
United Kingdom,GBR,2022-01-30,1495.1309,170.985,7.703,3.1052568
United Kingdom,GBR,2022-01-31,1477.9053,169.207,7.569,3.0151584
United Kingdom,GBR,2022-02-01,1447.1818,167.356,7.436,2.9564896
United Kingdom,GBR,2022-02-02,1400.429,163.815,7.155,2.9103925
United Kingdom,GBR,2022-02-03,1360.0879,160.971,7.081,2.939727
United Kingdom,GBR,2022-02-04,1317.6577,159.357,7.021,2.9229646
United Kingdom,GBR,2022-02-05,1276.6797,156.157,6.784,2.8622003
United Kingdom,GBR,2022-02-06,1233.1768,154.913,6.532,2.774197
United Kingdom,GBR,2022-02-07,1188.7413,151.269,6.562,2.7553391
United Kingdom,GBR,2022-02-08,1131.8535,147.092,6.37,2.6882892
United Kingdom,GBR,2022-02-09,1071.9946,143.862,6.399,2.547903
United Kingdom,GBR,2022-02-10,1021.1036,141.611,6.37,2.4452326
United Kingdom,GBR,2022-02-11,970.6505,138.174,6.162,2.3530388
United Kingdom,GBR,2022-02-12,919.6275,136.826,5.925,2.2126527
United Kingdom,GBR,2022-02-13,880.43463,134.634,5.688,2.1728418
United Kingdom,GBR,2022-02-14,849.47424,133.553,5.821,2.114173
United Kingdom,GBR,2022-02-15,810.0886,131.82,5.244,2.0492182
United Kingdom,GBR,2022-02-16,764.54065,131.242,5.318,2.0869339
United Kingdom,GBR,2022-02-17,728.58716,128.887,4.888,2.034551
United Kingdom,GBR,2022-02-18,701.83624,127.805,4.962,2.0115025
United Kingdom,GBR,2022-02-19,685.96,125.969,4.859,2.0115025
United Kingdom,GBR,2022-02-20,662.24524,124.991,4.947,1.9842633
United Kingdom,GBR,2022-02-21,656.20654,123.273,4.799,1.9381664
United Kingdom,GBR,2022-02-22,647.75195,120.636,4.622,1.9381664
